PC-Miler Practical Mileage,Spot Avg Linehaul Rate,Spot Low Linehaul Rate,Spot High Linehaul Rate,Spot Fuel Surcharge,Spot Time Frame,Spot Origin Geo Expansion,Spot Destination Geo Expansion,Spot # of Companies,Spot # of Reports,Spot Your Own Avg Linehaul Rate,Spot Your Own # of Reports,Spot Error,Orig City,Orig State,Orig Postal Code,Dest City,Dest State,Dest Postal Code,Truck Type,ID
1259,1.32,1.13,1.52,0.24,30,30,40,,,,,,RAPID CITY,SD,57701,NASHVILLE,TN,37115,V,
592,1.49,1.43,1.63,0.24,15,20,20,,,,,,BIG RAPIDS,MI,49307,NASHVILLE,TN,37115,V,
1255,1.12,0.94,1.18,0.24,15,20,30,,,,,,SCRANTON,PA,18501,NEW ORLEANS,LA,70112,V,
1116,1.34,1.08,1.66,0.24,15,20,20,,,,,,CARLISLE,PA,17013,NEW ORLEANS,LA,70112,V,
1427,1.24,1.08,1.57,0.24,15,30,30,,,,,,ALBANY,NY,12202,NEW ORLEANS,LA,70112,V,
1386,1.33,1.08,1.38,0.24,30,20,30,,,,,,SYRACUSE,NY,13202,NEW ORLEANS,LA,70112,V,
1423,1.01,0.82,1.17,0.24,15,20,30,,,,,,HARTFORD,CT,6105,NEW ORLEANS,LA,70112,V,
1183,1.24,1.07,1.32,0.24,15,20,20,,,,,,DOVER,DE,19901,NEW ORLEANS,LA,70112,V,
906,1.44,1.31,1.53,0.24,30,20,20,,,,,,CHARLESTON,WV,25301,NEW ORLEANS,LA,70112,V,
877,1.64,1.57,1.73,0.24,15,20,20,,,,,,RALEIGH,NC,27587,NEW ORLEANS,LA,70112,V,
700,1.5,1.32,1.7,0.24,15,20,20,,,,,,COLUMBIA,SC,29044,NEW ORLEANS,LA,70112,V,
1519,1.29,1.12,1.5,0.24,15,30,40,,,,,,PHOENIX,AZ,85001,NEW ORLEANS,LA,70112,V,
1112,1.59,1.35,1.78,0.24,15,30,40,,,,,,OMAHA,NE,68022,NEW ORLEANS,LA,70112,V,
1259,1.35,1.15,1.51,0.24,15,20,20,,,,,,ATLANTIC CITY,NJ,8404,NEW ORLEANS,LA,70112,V,
1257,1.16,0.97,1.31,0.24,15,20,20,,,,,,TRENTON,NJ,8601,NEW ORLEANS,LA,70112,V,
1151,1.18,0.81,1.28,0.24,15,30,40,,,,,,ALBUQUERQUE,NM,87101,NEW ORLEANS,LA,70112,V,
867,1.27,1.11,1.46,0.24,15,30,40,,,,,,AMARILLO,TX,79101,NEW ORLEANS,LA,70112,V,
1182,1.34,1.08,1.66,0.24,15,20,20,,,,,,STATE COLLEGE,PA,16803,NEW ORLEANS,LA,70112,V,
385,1.52,1.46,1.58,0.24,15,20,20,,,,,,TALLAHASSEE,FL,32301,NEW ORLEANS,LA,70112,V,
186,2.68,2.54,2.68,0.24,15,20,20,,,,,,JACKSON,MS,39201,NEW ORLEANS,LA,70112,V,
1614,1.24,1.09,1.36,0.24,15,30,40,,,,,,RAPID CITY,SD,57701,NEW ORLEANS,LA,70112,V,
1124,1.48,1.29,1.58,0.24,15,20,30,,,,,,BIG RAPIDS,MI,49307,NEW ORLEANS,LA,70112,V,
111,4.22,3.85,4.66,0.24,15,20,20,,,,,,SCRANTON,PA,18501,NEWARK,NJ,7101,V,
179,3.05,2.59,3.07,0.24,15,10,20,,,,,,CARLISLE,PA,17013,NEWARK,NJ,7101,V,
154,3.47,3.2,4.21,0.24,15,20,20,,,,,,ALBANY,NY,12202,NEWARK,NJ,7101,V,
237,2.88,2.46,3.04,0.24,15,20,20,,,,,,SYRACUSE,NY,13202,NEWARK,NJ,7101,V,
130,2.94,2.59,2.96,0.24,15,20,20,,,,,,HARTFORD,CT,6105,NEWARK,NJ,7101,V,
154,4.42,3.65,4.91,0.24,15,10,20,,,,,,DOVER,DE,19901,NEWARK,NJ,7101,V,
522,2.55,2.19,2.71,0.24,15,20,20,,,,,,CHARLESTON,WV,25301,NEWARK,NJ,7101,V,
470,2.34,2.17,2.63,0.24,15,20,20,,,,,,RALEIGH,NC,27587,NEWARK,NJ,7101,V,
697,2.26,2.07,2.28,0.24,15,20,20,,,,,,COLUMBIA,SC,29044,NEWARK,NJ,7101,V,
2457,1.46,1.43,1.47,0.24,15,20,30,,,,,,PHOENIX,AZ,85001,NEWARK,NJ,7101,V,
1251,1.74,1.42,1.81,0.24,30,20,20,,,,,,OMAHA,NE,68022,NEWARK,NJ,7101,V,
115,4.03,3.71,4.52,0.24,15,20,20,,,,,,ATLANTIC CITY,NJ,8404,NEWARK,NJ,7101,V,
52,7.38,7.02,7.38,0.24,15,10,20,,,,,,TRENTON,NJ,8601,NEWARK,NJ,7101,V,
